id,body,label
236,OSHA VIOLATION$TSLA $TSLAQTitle 8Chapter 714300.29(b)3You must complete a Cal/OSHA Form 300 and Cal/OSHA Form 301 within (7) calendar days of receiving information that a recordable injury or illness has occurred. #upgraded#teslaworkerrights#standinpower#movewithpurpose,-1
237,$SSEC $TSLA $FB when average everyday dudes think it's easier to make money in the stockmarket than their day jobs watch outEnd is near,-1
238,Funny that on June 18 2012 $LNKD CEO laughed about the idea $MSFT was going to buy them out,0
239,"Spend more time studying, trading less, holding high profitable swings long/short you'll win BIG TIME with small losses. $SPY $TVIX $AAPL",0
240,$AMZN Golden shower > Golden cross. What absolute rubbish.,0
241,A truly remarkable day for @elonmusk and $TSLA,1
242,"Two cash burning, overvalued companies; what is the equity value of a company w/ no FCF yield? $TSLA $NFLX",-1
243,"Thursday’s Vital Data: Apple (AAPL), Kraft Foods Group (KRFT) and Micron Technology (MU) $AAPL $KRFT $MU",0
244,"$LRCX 1,000 17-Aug-18 PUT 200 at $18.10 on the ask - $1.8M bet @CBOE @Nasdaq @NYSE @WSJ @nytimes @OptionsAction #optionstrading #investing #stocks $AAPL $MU $FB",0
245,Buffett grabs a stake in $AAPL - will it work out better than his $IBM position?,0
246,$SPY come on 208 close! You can do iiiiiit $SPX $ES_F $DIA $QQQ $IWM $TZA $AAPL $DJIA #stockmarket #stocks #finance #options $trading $AMZN,0
247,+27 POINTS Called out today! Great way to start out the week!$BABA +.80$AAPL +1$DIS +2.50$TSLA +9$AMZN +8$NVDA +3$TGT +.65$FB 1.50Mic$ROKU +1.20Stopped$NFLX#Stocks#Options#SwingTrading#RampUpTrading,0
248,Report from the German front. $TSLA,0
249,$TSLA looking for a bounce on this tomorrow. Every time it gets extended gaps on daily from 5 ema it likes to bounce back. Doesn't matter which side. Highlighted most recent instances to show you.,0
250,"$TSLA $SCTY With the current stock price of the 2 companies, I think they are oversold and undervalued.  Will see big bounce soon.",1
251,Recalls are not good but a part of the business . . . when does $TSLA (@Tesla) do the recall? Re: $TM (@Toyota),0
252,$AAPL - U.S. Corporate Cash Piles Drop to Three-Year Low,0
253,"$TSLA 5 yr bonds now pricing in a term of 5 to 10, possibly shorter with good behavior.",0
254,"The greatest fraud in existence is now asking for my bank account details so they can send me $1000, like those scam Nigerian businessmen needing you to help them move money.$TSLA $TSLAQ",-1
255,#Xiaomi IPOCould they ever hurt $AAPL ?,0
256,"I don’t believe Tesla is a sustainable entity. I think q4 will make it viable. This, q3, may be the last gasp Tesla has before going under. Also, think the higher bot activity is indeed a sure sign of desperation. The stock pump might be in hopes of a needed capital raise. $tsla",-1
257,Finally holding...  $AAPL,0
258,"Dear $AAPL, My doctor is suggesting that you  launch #Apple #Pay in #Canada at #AppleLive today. Pretty please? #iOS8",1
259,@twinstrader bought $GOOG 498.53,0
260,The Reviews Are In! #AppleWatch #Apple $AAPL generally good but not recommended for tech novices,1
261,wow tight predction parameter$AMZN Amazon sees Q1 operating income of $250-900 mln,0
262,here's your 1000% on $tsla another one ... if you held it congrats! these are $18.50 my goodness,1
263,$MSFT going for round 2,0
264,"$AMZN IS SAID TO HOLD TALKS FOR MOVIES WITH SONY, PARAMOUNT",0
265,FED policies are a Ponzi scheme and they are blatant liar  JMHO $SPY $QQQ $NDX $DIA $IWM $NFLX $FB $INTC $SMH $AAPL $NVDA $TSLA $ES $YM $AMZN $BA $GS $JPM $IBM $LRCX $C $GOOG $AMD $DPZ $WYNN $REGN $BIIB $IYT $MU $VXX $TVIX,-1
266,Here goes $TSLA nearing all time high at $369.61. Let's see the reaction to this very important number. It's either bust through it or reversal.,0
267,"Alternatively, 14 months  after launch $TSLA still doesn't know how to deliver.",-1
268,@SRuhle HOW MUCH of Apple's $TRILLION valuation is TAXES THEY HAVE EVADED PAYING? $AAPL,-1
269,$MSFT boy the weekly candle is SICK!!,1
270,mudder pucker - this dude's got $tsla charts nailed,0
271,I posted on $TSLA last week and today it continues to act strong.,1
272,"$AMZN,60min Rotations of 672.38POC. To follow presents would be long 660s to sell at 670/680",0
273,"Total construction spending and ISM manufacturing are both plummeted to contraction, now not even fake phone calls will save us, $spx $qqq $aapl $amzn",-1
274,"“@Tony_BATtista: $/ES down $/ZB down $AAPL way inside the expected move! Going to be a love fest with you and Tom"" will u 2 hug on air????",0
275,16h16 hours ago$amzn ...gaps down tomorrow am....now at 718,0
276,$TSLA new support 231,0
277,". @Kelly_Evans ""Who knew that the $TSLA was the ETF of the FED."" That was a good one Kelly.",0
278,It would not surprise me at all if they pull the rug tomorrow September 13th. Not superstitious at all but the Cabal likes to play little jokes on retail.  $SPY $QQQ $AAPL $SPX,0
279,"Breaking: Amazon ordering 100,000 electric delivery vehicles from Rivian, Bezos says",0
280,"It seems all these media streaming companies without their own/original content are getting hammered... $NFLX, $ROKU, next is $AAPL... go long $DIS... on side note am not bashing any its just a trend observation",0
281,"$TSLA@evacuationboy, you've been doing it all wrong!Instead of making products for Tesla haters, you should be targeting the lemmings themselves!They will buy ANYTHING, obviously!Here's a couple of free designs I whipped up to get you started!",-1
282,"$T $TWX $FB $GOOG Time Warner CEO Says AT&T Deal Will Increase Competition in Advertising Against Google, Facebook",0
283,"Tesla previously looked at taking battery production in-house, but dropped the ""costly plan"" after months of work and went with Panasonic for the Model S and Model X.",0
284,"$MSFT sentiment rise to: 0.94, change: +0.55, sdr: 1.01, 1H, 10:00 AM, #nasdaq $DJI $NDX $SPY",0
285,We will all be able to charge $500/hr to parse legal documents by the time $TSLA goes Q.,-1
286,@MelissaLeeCNBC @GuyAdami @CNBCFastMoney Haha- @riskreveral (Dan Nathan )blocked me for tweeting -“will always associate Dan for being negative on $AAPL for last 5+ years”. Sensitive guy eh!,0
287,SAI: Amazon CEO Jeff Bezos said something about Prime Video that should scare Netflix $AMZN …,0
288,"Kinda like taking candy from a Lemming.  So predictable that the China visit would cause drollers to buy, so had to long some shares.  Good times!  $TSLA",0
289,@M3_6Barz Compare that chart to $AMBA $FB $CEMP $SRNE $FIT $OPHT $IBB $LABU $XON $AMZN $GOOGL $NFLX $TSLA,0
290,"I was buying at $156...should've grabbed more at $153 but couldn't resist $AMZN at $1275! You can lead them to water Jim, but you can't always make them drink. Thanks for ALL your help!",0
291,$ATSG $AMZN shipping partner. IMO great long term idea.,0
292,$AAPL found support on Thursday at $119 - the level of prior resistance and the 50% Fib retracement.,0
293,Headline win! We are are beta testers...cc @ConsumerReports $tsla $tslaq,-1
294,.@FredericLambert ironically your garbage reporting spurred $TSLA's lame response that 100% confirmed the accuracy of @Tweetermeyer piece.,-1
295,$AAPL trading at all time highs in pre market,0
296,"$OKTA delivers strong growth. Soft guidance of same rev (78 vs 78) and lower earnings (-.15 vs .-10), setting up for big beat in May Q. Time for some upgrades. TP of $50-55? Take out candidate for $GOOG, $ORCL, $CSCO, $IBM. $FB is my wildcard.",0
297,I plan to add again as well over $89.50.  Stop is at $91.50.  I've also been struggling with setting my stops just too tight.  I got stopped out of an $AAPL short multiple times last week. Needed to give it just a bit more room and I would have had a pretty nice trade rn. ,0
298,Adding some $TSLA common under $284 pm,0
299,"$AMZN w MONTHLY price bars; Mary Meeker was right about the books as a ""trojan horse"" for BITS sneaking in via books",0
300,@businessinsider exactly!  $AAPL,0
301,Musk is a terrific evangelist. That's necessary in this Ponzi economy i.e. $TSLA valuation but you cannot fool all the people all the time,-1
302,stock down $5? musk melting down? /r/teslamotors with some hard hitting pumping to the rescue.$tsla $tslaq,-1
303,@GreekTrader777  Greek TraderI love your thoughts my man. You is crackin me up you got balls of steel. Which yo $googl $amzn $intc and shit,0
304,Lol  How could FSD get better? You are currently guaranteed a ticket to heaven when FSD doesn’t work and kills you $tslaq $tsla #tsla,-1
305,"I'll add that any close scrutiny of the books is bound to trigger a physical inspection of $TSLA's assets, which are almost certainly vastly overstated.They've committed massive accounting fraud assuming profits would wash away their sins. They gambled, and they lost.",-1
306,Video $TSLA The Long And Short Trade View,0
307,WWD: Amazon in talks to acquire Net-a-Porter $AMZN $CFRUY,0
308,"Waiting for @GerberKawasaki : $tsla missing sales estimates is a good thing, because it means there are more potential buyers still out there",0
309,$AMZN opening above that 1767 resistance was such a tell tale sign of strength !,1
310,Looks like $TSLA massive short squeeze about to happen. Blowing out stops in Andrew Jackson 'vingt' increments,0
311,"The arrogance of $TSLA and its longs has come back to bite em in the ass, and it might set in Motion a downward spiral that it has seen before..",-1
312,$LNKD $AAPL longs since yesterday before close are working. $IWM too (so far),0
313,@neelkashkari the children are frightened. We need the fed PPT to get $QQQ $SPX green this afternoon.$AMZN $AAPL $SPY,0
314,$SPY $AMZN $XLF $XLE $GS $BK #MBS #Saudi #Trump #Bezos #Bezosblackmail #AMI #Pecker #NationalEnquirer relationships,0
315,"Key word here is “but” imo. It’s not “they’re wrong and remember these circumstances for why they are” It’s “they’re wrong, but when you see the real ones, remember these circumstances”$TSLA",0
316,"There is a saying. ""Be greedy when others are fearful."" The fear is out there. What should I buy? $aapl $dis $gild",0
317,$AAPL H1 rotation.  1) it needs to stick and 2) not sure what to except of it.,0
318,"Popular: $HPJ, $XHB, $GOLD, $DB, $SPLV, $JNJ, $DBC, $FFIV, $GOOGL, $CREE, $URI, $XLV, $ERY, $WFT, $XLP, $VIPS, $ATML",0
319,"wow... the new snowflake, gender-neutral $AAPL management is a formidable team $QQQ",-1
320,Will General Electric $GE close higher or lower today than yesterday? $GOOGL $GOOG  #StockPolls,0
321,Wow $MSFT. That's huge,1
322,$TSLA - Tesla going all out in China,0
323,"$TSLA The Model 3 output increased exponentially, representing a fourfold increase over last quarter. This is the fastest growth of any automotive company in the modern era. If this rate of growth continues, it will exceed even that of Ford and the Model T.",1
324,Open a Call on Amazon (NASDAQ:AMZN) $AMZN #binaryoption,0
325,"The $TSLA litigation spigot went parabolic in 2016, w/  $TSLA doing everything possible to delayThat means the tsunami of trials/outcomes don't commence til Q1 2020, when trials re: scty fraud, rampant workplace discrimination etc. occurLitigation expense goes parabolic now",-1
326,$googl to 1k let's go! cheerleader squad unite,1
327,"Microsoft buying WalMart.""It's not gonna happen, but that's what it would take"" to de-throne $AMZN, says @jimcramer, on @CNBC just now.",0
328,Dow drops 107 points. $AAPL beats estimates and $TWTR closes above 200 dma. Biotechs rally $LABU Chart n Video,0
329,2/ Tesla cheerleaders believe a number of patently untrue things. $TSLA,-1
330,"43 is Technetium which is used for thyroid scintigraphy, just saying...if you add his neck scare and the bump face the picture gets clearer.$tsla $tslaq @TESLAcharts",0
331,$AAPL and $AMZN both rigged. Hopefully they just halt the markets before we crash any farther$ES $ES_F $SPX $SPY $QQQ $VIX,-1
332,Positive upward signal for Microsoft Corp! $MSFT #MSFT,1
333,#estate asset watch - most active options Monday - $CZR $FB $AAPL $TSLA $AMD $BAC $BYNC $BMY $SNAP $T $CGC $BABA $GE $AMZN $ROKU $JPM $C $CHK $IBM $TWTR $TEVA $CELG $BA $INTC $IBN $ERI $ACB $SQ $FDX $AUY $QCOM $S $RIG $TGT $PG $JNJ $GOLD $CBOE $ABBV $TLRY $HAL $GOOG $CCL $SLB $JD,0
334,"ICYMI:  $TSLA 8-K filed late on Friday, 1 week after the credit facility change.",0
335,"$AAPL153.67 +0.06 (0.04%)Pre-market: 153.85 +0.18 (0.12%)May 31, 7:01AM EDT  NASDAQ real-time data - DisclaimerCurrency in USD",0
336,Where $AMZN will kill it is when they enter the pharmacy script market.  That will be a killer.,1
337,$AAPL 114-115 probably will hold this week but I dont see where the long term growth is coming from.,0
338,$SPY $AAPL $AMZN $QQQ Welp I had that completely backwards. Taking the loss Monday smh,-1
339,$amzn and $googl didn't pull in and both cleared pivots from earlier notes,0
340,*VERY LOUD DISTORTION* - Elon Musk Q42018  $TSLA Call,0
341,"If NHTSA finds Model3 the safest car there is, why is it that certain media reports any minor Tesla accident and fire as if it’s news of the day. Because they want to create the impression that EVs and $TSLA are unsafe.It’s not the twits, it’s the smear campaign.",-1
342,Wowza.$tsla can't afford the shipping anymore? Lol,-1
343,Insulting makes for justifiable block. We're civil here at $TSLA.,0
344,You just saw the Golden Ripple Box Overlay 1st hand account on 1 min demonstrate energy rippling via the system $AAPL,0
345,"For fans of #F1 (and $AMZN AWS), talk from Rob Smedley at #reInvent2019 presenting F1's partnership with AWS to run the CFD models",0
346,$GOOGL NH on the move off lows,0
347,$QCOM $AAPL - German court tosses Qualcomm patents,0
348,Taking a stab for a swing trade on $TSLA might be a great #opportunity,0
349,I guess that’s no different than $GOOGL or $AMZN collecting and subsequently selling your data...?Would that be considered fraud?,0
350,$TSLA  Mar 15 $300 Calls at the Bid: 1850 @ $5.201 vs 4171 OI,0
351,Apple slips after supplier cuts guidance$AAPL $SWKS $LITE,-1
352,Big win for $vplm over Apple $aapl.  Great to see,1
353,"Wanted to share the highlighted part with $TSLA bulls. They, for some reason, always tend to cling on to the first bit. $TSLAQ",-1
354,"$AAPL#Apple #ConferenceCall  ""We are now reporting on a quarterly basis, gross margin for products in aggregate and for Services in aggregate. Products gross margin was 34.3% and Services gross margin was 62.8%.""",0
355,Why is $TSLA giving out Uber coupons while their customers cars sit around waiting for service? Shouldn’t they just be lending one of their “robo taxis” ?,-1
356,"All $tsla cars wind up ... well, on fire!",-1
357,Setups liked that we'll be watching tomorrow. $PANW $FEYE $XBI $BB $AAPL $PI $GDX $NUGT $SLV $MA $V $AMZN $GOOGL $XLF $FAS $DAX $YINN $SPY,0
358,$TSLA could bounce now if it wants.,0
359,You know Tesla has made it when you’ve met multiple dogs named Tesla. $TSLA,0
130,MS analyst on $tsla must have a low EQ judging by asking that Q on the call. You cannot do a good job if you only have IQ.,0
131,"$AAPL ghsi stock up 50000"" billion",0
132,$ADSK hearing $MSFT looking at them much higher,0
133,"3 #Growth #Stocks That Could Soar More Than #Nvidia @themotleyfool #stocks $SNE, $MSFT, $NVDA, $NTDOY, $CARA, $AGX",0
134,"This might explain the $TSLA valuation far exceeding other automakers. They're the only ones who literally get ""free"" cash flow",0
135,"All I know is if the factory burns down under mysterious circumstances, and Musk flees the country with a wig, fake mustache, 12 passports, and a suitcase stuffed with cash, I would be very bullish on the news.  $TSLA",1
136,$AAPL I AM SURE IT WILL STOP THE BLEEDING AT THIS SUPPORT LINE AND THE 200MA AT 192$ .  GOOD LUCK #AAPL,0
137,Hilarious.  $TSLA   Musk is the Wizard of Ponzi,0
138,US Tsy Sec Mnuchin: Not Aware In Which Google Is Working With Chinese Gvt That In Any Way Raises Concerns $GOOG $GOOGL,-1
139,"My RM column examines retail stocks.  After virtually destroying physical retail, the biggest retailer of them all, $AMZN, is now investing heavily in...physical retail.  Makes no sense.",0
140,"""But yes, they have the discretion to make an exception against Tesla. Despite the wide reaching corruptive influence of Jim Chanos and his ilk I'd be surprised if the S&P committee, who are basically a buy side institution, discriminated against $TSLA here.""#BigIndex",1
141,"$TSLA so the current CFO Wheeler is leaving ""For a job in public policy."" The one replacing him was the original CFO and is coming back.",0
142,breaking: $tsla announces plan to repay March converts with a combination of rejected model 3s and used model Ss.,0
143,Where did all the bids go? Stocks prices falling to accommodate  expected selling.How low do we go to find liquidity? $TSLA $QQQ $UA $TITN,-1
144,$MSFT Possible long. - B: $75.25 / SL: $74.1,0
145,$MSFT 2 press releases and a nice gain today. Let's take a look at the overall trend & some support levels!,1
146,Action figure of Elon Musk found in abandoned #ToysRUs warehouse.  $TSLA #Tesla #Tesra,0
147,Tesla keep doing something bears claim impossible. $TSLA,0
148,On track here to get back the mid-boll on $SPY weekly.  Great exit yest on put spread - got a second chance todayDidnt have to bottom fish - key was to not get caught in expensive 20+ $VIX puts - right where Street wants you$AMZN - called a nice bottom there today @ 1685 ,0
149,The combination of online with bricks and mortar retail is a net negative for retail REITs and for $AMZN. $SPG $WFM $WMT $COST,0
150,A New Threat To Intel's Dominance Of The Datacenter $GOOG,0
151,"Had them overnight. I saw $AAPL was strong relative to $SPX. It started off great, then I bought $SPX puts and used it as a hedge bc it was strong, it sold off so I sold.",1
152,finally a report that doesnt heap praise on the magic ChineseChina a bigger fundamental short then $TSLA,0
153,"Cheap call option upside: $BIDU calls cheaper than 100% of history, $FB 100%, $QQQ 100%, $CCL 100%, $CRM 100%, $GOOGL 100%, $DAL 100%",0
154,Wonderful! $tsla,0
155,$ATOS stock of the day with 140% move & over +100% upside since our 1st Buy Aler at .73 $AMZNEmail dayswingtrade@gmail.com for #Free #trial,0
156,58% of Americans say receiving a damaged product would negatively impact their relationship with a retailer. $SEE $IP $AMZN,0
157,$GOOGL 1010 tomorrow,0
158,Whatching my $googl Iron.. Down $500 after they announced the earnings report date of next week. (Implied volatility went up).,0
159,"@Gpaisa I didn’t play er, I waited for reaction, media as usual overreacted and working for shorts. I see opp for longs @elonmusk $TSLA",0
160,"GM all.  On watch so far, mainly earnings winners from yesterday $FB $MACK $MSFT $AMZN $GOOG and of course $UVXY which is hitting 25 key lvl",0
161,When level 274 breaks entered trade again 275P looking for 270 retest sold 1/2 272.50. Timing and protecting capital is discipline. $TSLA ,1
162,$AAPL rarely goes red 3 weeks in a row expecting a major BTFD here soon.,0
163,"$tsla should be called ""Beyond Profit""",1
164,$NFLX 8wma $GOOGL 15min rotation but I dont have a read on this one at all,0
165,"Yang's going all-in with the Musk love.(Psst, you two forgot to tag Elon & Tesla) $TSLA $TSLAQ",0
166,#Adobe: #5G will drive $12bil new #mcommerce revenue by 2021 - $GOOG $AAPL $AMZN $PYPL $V $MA $VZ $T $S,0
167,"Jim Cramer on Apple, Qualcomm and Five Below$AAPL $FIVE $QCOM",0
168,"$AAPL short term sell signal detected but trend is up, intact and strong",1
169,SHORTS: $XOP and $DVNShort Call Spreads: $PSX $HCA $IBB $GOOG,0
170,There is some rumor about current production version of @TeslaMotors $TSLA Model S P85D capable of 2.8 sec 0-60 mphr.,0
171,"@jimcramer How this for a Growth/Income portfolio: $PM, $VZ, $PFE, $PPL, $MCD, $AAPL, $DOW, $XOM, $PNC, $LMT.  Ur Thoughts?  #madtweets",0
172,Huge #baseratefallacy by Elon. Great way to become the new Kahneman and Tversky would be to follow the Tesla CEO around and just write down the decisions he makes. $tsla @R_Thaler,0
173,even if $AAPL crapple starts sinkin im sure iCrook will pump it up to 200 so u prolly cant go wrong with sum callz. i'll stick w/my PUTS tho,0
174,So when is Tim Cook buying that 140 billion in stock $AAPL,0
175,"@TeslaAgnostic @markbspiegel  Both of you guys have called this $TSLA scam brilliantly but after last Q , the stock should be much lower .",0
176,"Amazon Updates Fire TV Lineup With Support For USB Storage, Wireless Headphones And More #AMZN $AMZN",0
177,Do you remember $TSLA?,0
178,Barron's Tech Trader Daily - $AMD $FB $QCOM $NXPI $MU $AAPL,0
179,"$TSLA I guarantee a Star Trek transporter will be out before the truck, you cult followers will Believe anything, Jim Jones loves you!Drink!",0
180,"$ADI is the most underrated $AAPL ecosystem stk. IMHO, its recent M&A & IoT ambitions are yet to be recognized by analyst community",0
181,$VERB: EXTREME DISCOUNT HERE WITH STRONG DISRUPTIVE TECH...IT WILL BECOME APPARENT TO ALL SOON$AGTC $MNPR $THMO $CRTX $CABA $MWK $RAD $ONTX $ABUS $BIMI $BNTX $ADBE $FCEL $XENE $SMLR $CRM $ORCL $MSFT $AAPL $SIRI $INPX $KRTX $SAVA $HSDT $ASRT $VLRX,1
182,This bounce is so weak $AAPL,-1
183,Voice of a martyr for $tsla,0
184,$TSLA quality,0
185,Short on pullback @ 97.0 - 97.5 $AAPL,0
186,Accounting Frauds 101,0
187,So how do you think $TSLA will be able to raise the cash?,0
188,"Homeboy, $AMZN just bought Whole Foods. There's also nothing proprietary about what Blue Apron does which opens doors to competition.",0
189,"$AAPL Amazon Is Headed to $3,000 a Share, Says Bullish Piper Jaffray Note",1
190,"$TSLA $TSLAQ folks I saw a great thread on Q1 delivery numbers, basically converging on <60k total global cars. but lost it. I wanted to add to this: part of this number assumed China sales = shipped to China, but I think they only sell 1/4-1/2 of what's shipped this Q",0
191,And the story begins...$tsla,0
192,$AAPL $GOOGL $NFLX $AMZN $SPY on fire,0
193,"$TSLA news from Australia. $TSLAQ bears take note. Tesla Australia profit increased from $220,000 in 2016 to $1.36M in 2017 excluding profit from the SA big battery.",1
194,"Thats ok.. $GOOG is a great intraday play but siince you missed most of the move, you can kinda wait until next time..",0
195,$tsla 305 calls went from .05-1.00+ weeeee,0
196,"@DrBatra6 must not forget the good doctor, who told me to look at stocks like $TSLA $BABA $CMG when i was ready to move on from the #turd $TWTR",0
197,"Truly, if you are shorting $TSLA at these levels, you are freakin’ crazy",0
198,Top #moneyflow for whole #market today$LQD $AMZN $GLD $AABA $TSLA $IWD $AVGO $DIA $JNJ $IJR ...,0
199,"$AMZN gap-up today totally changed the 5MA-dead-cross-10MA technical nightmare. 5MA starts to flat and will turn up tmr. Break 858, see 870",0
200,A Thematic Review Of The #september Retail Sales Report - #Podcast #investing @EllesEconomy @ChrisJVersace$XLP $XLY $VDC $XRT $VCR $IBUY $RTH $RHS $RETL $FSTA $PBJ $FDIS $FXG $IYK $FXD $IYC $PEJ $PSL $EMTY $SCC $PSCC $XS $NKE $UA $AMZN $WMT $TGT $HABT,0
201,"Not 0,5x Sales. And what about if Bezos is successful in finding other businesses to grow into like AWS? How would you value $AMZN then?",0
202,@ScottTheCowGuy still believes big American techs like $GOOGL 1047 $AMZN 1520 will lead the markets   @FoxBusiness,0
203,Today’s Trading Results Feel Free To Follow alongside @Tradealike $IWM $QQQ $AAPL $EA $SNAP $JD $TSLA $SPY,0
204,$AAPL beats 1.85 EPS,0
205,$GOOGL NR4 b/o confirmed,0
206,Yeah this is way overlooked $TSLA,0
207,"Fashion changes, trends lose steam, and Tesla is slowly fading. $tsla",0
208,"My note to the folks @HalftimeReport today on AAPL,""considering a buy, but hoped for more than a 1% pullback, so paused to add""",0
209,$TSLA adding more calls today Bears will get trampled in short order maybe next several days to weeks this stock will be much higher,0
210,Will Shopify Start Rising Again In 2020? @themotleyfool #stocks $AMZN $SHOP,1
211,"Agreed.If you want to understand Elon, you have to accept that he's good at lying and showmanship. He's bad at business or creating anything sustainable. People like that will always trade profitability for a good story to sell or sustainability for a lie.$TSLA $TSLAQ",1
212,Reporters can only live off credibility. If you make lots of errors you don’t last. Can you folks help me find the errors here? Happy to hear it $TSLA,0
213,"#trendfollowing signals, going long $TSLA and $TGS. $VEEV $SUPN $CSX $BLD $BERY $QQQ $SPY",0
214,@Lebeaucarnews should we not reading anything into this as well? $TSLA,0
215,$AAPL  go baby go . give me easy 0.50 cents,0
216,"$TSLA okay options traders, now what? What is your position from here?",0
217,$AAPL 149.71 would be a good entry Short if breaks with conviction.,0
218,Like Sam Zell said at SALT conference today. Why are we subsidizing rich people to buy a $tsla. Its absurd!,0
219,$TSLA in  197.50 calls 2.87,0
220,"RT $QQQ HFT Algos BROKE 101.70 in SIGMA-X, CROSSFINDER, ATS, LX @ 11:12. P/T 100.50 #Quant $MSFT $TWTR $GOOG $AMZN $AAPL $NFLX $TSLA $FB",0
221,love them gun sounds.$tsla $tslaq #builttenttough@elonmusk,0
222,$AAPL 80% out 192.5 call 1.01- 1.13,0
223,Jeff Bezos be like this now...#AmazonDown #amazonAmazon down$AMZN,0
224,Past ~70 days of Tesla in 3 photos/tweets:tfw u announce that funding is secured at $420$tsla $tslaq @elonmusk,0
225,@konrad_bilinski Do you still hold your $TSLA positions?,0
226,if Brett hadn't gotten him to $NFLX $AAPL stock is $35 today...,0
227,Apple Watch + Apple Pay at Whole Foods just outside Boston --> Watch Commerce starting to ramp $AAPL $WFM $PAY $NXPI,0
228,"CNBC: Tesla to release 'Autopilot' software update within 2 wks, adding safeguards for drivers; system to rely more on built-in radar. $TSLA",0
229,"""Elon figured out how to get unlimited funding for Tesla. $TSLA to the MOON!!!! on a SpaceX rocket!!!"" #saving #IndividualRetirementAccounts(IRA)",0
230,producing an electric hybrid in the age of $TSLA is an act of corporate suicide ,0
231,$MXWL is worth far more than $4.75 per share. Their dry battery technology improves battery performance and reduces cost by up to 20%. $TSLA is stealing the company at this price.,0
232,$tsla should try to make it as seamless experience as possible on third party networks. They still have the advantage since customers can use Superchargers or other networks while other manufacturers cant currently use Superchargers. This will help reduce load on the SC network.,0
233,#GoogleDrive is really killing the game in cloud software. I love accessibly $GOOGL,0
234,"Relax. I know it's no fun to see the markets bleed, but this too shall pass in time. Seen this many times. $AAPL $AMZN $SPY $IBB $XBI $IWM",0
235,Did you catch the mkt move? E-mail 4 FREE TRIAL or ACESS PRIVATE $TWTR FEED @OAprivate $GOOGL $NFLX $TSLA $AMZN $FB  $IBB $AAPL,0
236,RT Accurate_Trader: $AAPL Cowan raises price target to $155.00,0
237,Bought $TSLA 185 weekly puts 1.70,0
238,"...promising to order a new seat which they never did, probably hoping customer would fix it themselves. Responsiveness of $TSLAQ service generally bad except when EOQ nears and $TSLA hopes for business. 7/",0
239,"Google’s Waymo has invested in LIDAR & cuts costs by 90%.Problems:-Reduced cost still ~$7500.-The equipment on the roofMusk: solving vision is essential & once you solve vision, you don’t need lidar’s expense (and bulky ugly roof accessory)? $TSLA",0
240,"So, Musk buys surplus batteries (scraps) from Ali Baba for stationary and home storage? $tsla $tslaq",0
241,can't disprove a negative... The $tsla story motto.. Until those negatives start crystallizing #myresalevaluesucks,0
242,$HMLA Been telling@you guys to load up these cheaper es on HMLA not going to be under a penny very long on Monday!! #BITCOIN! #Litecoin $HEMP $CBIS $TRTC $OWCP $GRNH $MJNA $ERBB $MCIG $EDXC $VBIO $RFMK $PHOT $GRCU $ETST $GRDO $AAPL $BAC $P $C $FB $F $T $GRCU $SFOR $DOLV ,0
243,"$tsla they figured out how to keep capex low, with exponential growth, learning all along the way, what you expect this type of company to do $360",0
244,"$MSFT for me, and $AAPL",0
245,3/ Where have we heard this story before? With $tsla cars. Desperate 38% “discount” on solar attracts new customers who don’t realize an unserviced system is worth less than zero. State AGs and FTC have failed to act to stop them from harming consumers.,0
246,Checking in with the Closing Bell Investment Club. Our main street investors are watching these stocks for 2018: $AAPL $STM $CRM $NXPI $NKE $KR $MO,0
247,Today's million dollar PUT #options trade update:$CMG $AMZN $X $MDLZ $MSFT $F $TSLA $ISRG $GE ...,0
248,"Market Commentary For Thursday, Mar 09 $BA, $XOM, $GS, $NFLX, $GLD, $FB, $APC, $JPM, $AAPL, $CVX, $TSLA, $XLE, $AMZN",0
249,@tugofwar doesn't add up to much and $MSFT $CSCO and other old tech has plenty of what they would screen as experts so I had to cut the rate,0
250,did you sell? $AMZN going lower now with market. Dont get too greedy!,0
251,Keep trying to value $TSLA like its’ $F or $GM .. just like folks tried to value $NFLX like $BBI (gave $NFLX $1 PT) ..enjoy #disruptors,0
252,I just received a gift from Eric a member inside of PowerGroupTrades for150.00  for the $AAPl trade . I have received over 9 gifts from Eric a great long term member in the group. We want people to succeed with great gains from skill not fear and luck. look out for live streams,1
253,Danish Bank Saxo predicts that $aapl buys $tsla in 2019.  Feels like someone using a weak day to cover a short,-1
254,"Nobody is ruining progress!! @elonmusk wants to change the world. He chose EV. Others will choose something else. No one wants to destroy @Tesla . Just bring it down to it realistic valuation (and make money doing so). That's a fair bargain, isn't it? $tsla $tslaq",1
255,$TSLA out more 250 puts at .70.  I think I missed the high there - will hold 20% through tomorrow.,0
256,"Feb 19 Tuesday, $AMZN is $1,633.00Bearish target $1,600.56 ",-1
257,Tesla forces out the people who f upped. That’s what happens and it’s GOOD! Now the cars are coming out and these guys put the company at risk with their mistakes. Thank god elon took over. $tsla,0
258,"Can someone please explain ""Tesla leasing down payment math"" to me? (It doesn't seem to add up.) P.S. Even assuming similar down payments, it's $160/month more than a well-equipped new 330i...$TSLA",0
259,"$TWTR continue to hold $AAPL, $QQQ and TWTR Nothing really compelling out there.",0
260,This correction will not be complete until $AAPL gets hit 10-20% as well  $QQQ,0
